,Rn
387,2.9943685464447674
388,2.8405670753745023
389,3.2191555426744527
390,2.9102686082218567
391,3.3828558056122766
392,2.8023901157928606
393,2.8910803431468732
394,3.1751795597495827
395,3.3709746218437155
396,3.373471605896855
397,3.5300352149875636
398,3.211722350084422
399,3.607155516886346
400,3.4034036536904773
401,3.7524801964350365
402,3.8955756024593065
403,3.8240967155543926
404,3.302811667614056
405,4.253161473866608
406,3.581129827334065
407,4.329684540801565
408,4.492433738069338
409,4.412348283432187
410,5.003770220072746
411,4.695532046622343
412,5.196128277865017
413,5.035297472227435
414,4.9585276255279584
415,5.040417002596718
416,4.945625693223069
417,5.446470427889044
418,4.707476837247743
419,4.761996177921191
420,4.448650282829399
421,5.4530491319718335
422,6.205217663393101
423,5.608359847501849
424,5.972953063379446
425,6.466979027415705
426,4.450358008161929
427,4.301964595120367
428,4.538542742944244
429,7.512615735597898
430,5.283128269912908
431,6.670271070212271
432,7.37808156251247
433,6.952466866835891
434,7.207041929716154
435,7.791845457801646
436,5.344831243554757
437,4.702358032559
438,5.35835903160736
439,6.853104585504662
440,8.746663837567048
441,8.193971521756078
442,8.838148688862123
443,5.207065724667468
444,9.1373785936151
445,8.805798342628314
446,7.287835220281046
447,5.269545495496097
448,9.691114696492889
449,8.678149847737302
450,9.095817756804623
451,6.130729736501028
452,5.633047438475335
453,5.499422716108499
454,6.202478563876217
455,7.469996856548578
456,10.514066573050705
457,8.027944890060658
458,10.364556332777802
459,9.38598001655857
460,9.157974217625156
461,9.475082761195859
462,6.005895846793318
463,11.687477715532552
464,5.963189534207988
465,7.525937425428715
466,7.031202127830673
467,6.082272226739633
468,6.14371463367217
469,13.137661707504755
470,12.261124783168176
471,12.541526398852586
472,6.306342203034579
473,10.913654981526973
474,12.609477849660554
475,12.378025752085081
476,6.70782584023844
477,7.161423378787988
478,9.30127644448319
479,13.018015793126406
480,9.312231282892935
481,10.616510024377732
482,9.490926430768042
483,12.65032234081543
484,12.369895871737551
485,12.098840102866564
486,13.05910141911983
487,13.705398002347746
488,12.672842754015955
489,6.838515191269813
490,11.686694599842443
491,11.590138580577154
492,8.617544851161236
493,9.975732215727033
494,10.165505510113528
495,9.345180356448836
496,14.401457344407547
497,10.113770321764019
498,7.03457846641924
499,13.505176943456092
500,11.860354040676452
501,13.905706708328626
502,14.467034391223523
503,7.151101314428753
504,13.059222562945386
505,14.671151321574573
506,10.898026782884582
507,8.51666558491006
508,7.5330630724756515
509,10.810045152079175
510,12.413213741811319
511,13.234068459975841
512,11.351198160447307
513,7.391827156363408
514,7.370112777085318
515,7.509037853307843
516,14.705215820987906
517,12.936267902394835
518,7.404258648067638
519,7.409561561418661
520,7.4094437827527715
521,7.418517759497822
522,12.745710879274306
523,12.146125450130565
524,12.881001703954846
525,16.364639897450033
526,15.796045289765942
527,10.25911693830803
528,14.062680030808401
529,16.573729799682397
530,7.996544075602559
531,13.397567580920072
532,15.892418941902843
533,10.685557091011876
534,7.69267508348044
535,15.900521335678228
536,14.740120909969821
537,7.522074492344073
538,7.520151673906348
539,7.704471245282114
540,7.491939579397696
541,7.993294575810166
542,17.199065292715748
543,13.134493582728142
544,7.507222920309898
545,7.877930126588683
546,8.678615112270366
547,14.1976077795829
548,8.055380757517211
549,12.686630853832204
550,13.258784540316071
551,13.073782888044715
552,15.076233285841086
553,15.338316530631136
554,16.745301992551624
555,16.35560338427355
556,10.987293937876618
557,16.30939438786396
558,7.4488277483686
559,12.643500816103357
560,13.619120300607701
561,8.821330808848888
562,8.776848569987266
563,16.555102281429157
564,12.036852820122423
565,7.332479632588101
566,7.339718030298629
567,11.502485765767759
568,7.408858898895713
569,8.569594811624382
570,7.2256932316648905
571,7.219527683539652
572,7.19588485014589
573,7.151827483412673
574,12.454465657705843
575,15.285052353840774
576,9.295502686424161
577,7.471840763008207
578,8.347968307111827
579,8.584270327522894
580,11.197297729708314
581,16.537872031544165
582,14.172478817241245
583,16.102293787955947
584,15.905925644033129
585,15.718170411320163
586,14.797227356017155
587,14.072528946648491
588,12.978205202050749
589,7.298534797772425
590,8.56643835697919
591,7.391446566583098
592,6.685458863556019
593,6.589028923197153
594,8.656528888668607
595,9.238735126431056
596,11.984038263342379
597,6.587236313911031
598,13.258073232107602
599,6.3670695258927
600,6.353822473652807
601,8.546547099999966
602,13.072556713150346
603,9.636787956016498
604,8.24353556795036
605,8.385562864891229
606,8.513707185977028
607,11.00987189973102
608,10.092613643609079
609,6.00960508360424
610,5.9626548374763
611,12.378485576681822
612,8.36278365051458
613,9.015697703779868
614,8.856235272917214
615,12.348717416231459
616,8.54569236325502
617,11.897104406023104
618,12.280099166199648
619,8.466280962901514
620,11.120922908175404
621,8.627536090793303
622,10.82535380696738
623,9.571042680330258
624,10.983078464253786
625,10.64599122262134
626,10.928591379505395
627,8.449095970158991
628,7.820185560593815
629,9.708389150913078
630,6.574858130772612
631,5.033308256957934
632,4.964364441698423
633,5.434269547371028
634,7.417228867125382
635,7.321801230628858
636,4.761360175208765
637,7.092416001754366
638,6.206567530538318
639,4.577062968064317
640,8.933447813444563
641,8.335183791780539
642,5.82549754289456
643,5.228144267222388
644,6.544472606618682
645,4.446477870275979
646,5.96665623512452
647,7.695563334596921
648,4.641764385303164
649,7.0793306465913055
650,6.912173269729444
651,6.175856474184167
652,6.459178479731911
653,6.324889719402648
654,5.732336851913496
655,6.428820655713755
656,6.372275569715775
657,5.2203573177996665
658,5.489712750896563
659,5.37467145491391
660,3.656238369771888
661,4.133400239749436
662,4.503122554302864
663,4.503407363788457
664,4.160494692957518
665,4.469758231950733
666,4.130732073158526
667,4.114399004245954
668,3.846721820859198
669,3.3075054077454507
670,4.098539507523298
671,3.3356897778434433
672,3.2569903711631394
673,2.868897409625859
674,2.8415484233447996
675,3.211504276553749
676,2.9672941303754916
677,3.0004104838085324
678,2.96184936005943
679,2.9233309537354355
680,3.113013021945668
681,3.4660534458822676
682,3.233651446181957
683,3.052634081580802
684,2.736468038956853
685,3.0119303409768
686,2.1514225081016196
687,2.0059455408110596
688,1.9435673186634261
689,2.2896100207210797
690,1.6939571755643277
691,2.09376458242519
692,2.1849614921367664
693,2.4826062973371625
694,2.4768887148381573
695,2.102286226845922
696,2.4327884517822946
697,2.4506618871961856
698,1.949122940195024
699,1.592939463209179
700,1.9355283958414242
701,1.4249942333079506
702,2.00177987938609
703,2.101689755227507
704,1.168569734568453
705,1.2919213641945246
706,1.7907883743251096
707,2.0991337144616815
708,1.941303811648821
709,2.0449965863934905
710,1.7172928008723147
711,1.3966870078663067
712,2.0535927262795064
713,1.237952894678962
714,1.0968857341582474
715,0.6582737400787151
716,1.9333385150668354
717,2.0500154910515844
718,1.4042507796456691
719,2.1009886240802684
720,2.240922470852709
721,1.9459108285299278
722,1.4818608101714155
723,2.059557296144394
724,1.1691258538961007
725,1.118469095769596
726,1.2051157515809434
727,1.5769570587774169
728,1.7680383721397308
729,1.3730894803211395
730,1.5016757639083744
731,1.5159078185777473
732,1.3864585692328735
733,1.374546021657519
734,1.566203285691123
735,1.5449157174395838
736,1.814824893197974
737,2.028824575343882
738,2.0758317343948445
739,2.016641524488134
740,1.761487752493041
741,1.7686644172655077
742,2.129598023108869
743,1.9188245774262844
744,1.8921651149993979
745,1.8374057501427403
746,2.327321472500583
747,2.3443897325796845
748,2.612034682240084
749,2.014309851115428
750,2.1049997340795894
751,2.459207336776224
752,2.518428598475799
753,2.584324850859054
754,2.8896758799925015
755,2.88196118373215
756,2.9380872500282544
757,2.992038288638275
758,2.7453083676508383
759,2.8970493112393845
760,2.949332953868023
761,2.9734335172870834
762,3.2166182171291897
763,3.029405073370713
764,3.070893563193402
765,4.259020203718462
766,3.398735659844463
767,3.63012010290225
768,3.5302336895969724
769,4.145409319431072
770,3.2432624218429758
771,4.309135659393417
772,4.41113379067109
773,3.5049363414405565
774,4.012115579534042
775,3.8126287177772302
776,3.6494184039486752
777,4.671550590138934
778,4.999976943868388
779,4.636113594308179
780,3.9033323400305804
781,4.880903599071934
782,5.108130574077694
783,3.7994380155880467
784,3.8955513083989066
785,4.776754396142052
786,4.568557732913728
787,5.3846653471555825
788,6.393806587421778
789,6.023977526383199
790,7.047643111224656
791,5.842924706869418
792,4.521995311168475
793,6.615189845732673
794,4.3268380414310075
795,6.947882416616205
796,6.795953724561256
797,6.193929000515887
798,6.585140411646104
799,7.861861104751153
800,6.827038577748542
801,6.560492839817151
802,4.822487689021764
803,7.907227106044705
804,6.999758103608232
805,6.851871204224615
806,7.424067549873394
807,7.94545805715731
808,7.093495311722837
809,7.650248881933088
810,8.751151048230984
811,5.166818104953886
812,5.36981725592212
813,7.876378250389819
814,8.63617554924707
815,6.3912216340888595
816,8.846011899401699
817,9.737765084702012
818,5.456275936039892
819,5.762227525530134
820,5.8101871588597875
821,9.589014555839782
822,10.424935878607238
823,7.7929135150641
824,10.412842770993528
825,10.51839965465944
826,10.293556812451902
827,11.36457413334819
828,11.631936535434276
829,10.585699494637272
830,9.928626344487572
831,10.844582829343782
832,9.027596594992126
833,8.969395840082871
834,9.768770138797953
835,7.199380712292144
836,6.795906650936899
837,12.335418756219386
838,11.772152628556311
839,9.378055766727794
840,6.38676426800538
841,11.217163187385914
842,12.274587189438439
843,10.814631396900655
844,6.742453820455484
845,6.526069708745326
846,11.922951580489709
847,11.061346760308329
848,13.202766157342388
849,12.909722175337972
850,10.158331296045535
851,11.701067432941208
852,7.14556989052583
853,13.477937674604465
854,13.120956524989309
855,13.837312651753827
856,14.680967785597755
857,14.75444435298597
858,13.312356365781348
859,8.77148440997944
860,7.102865869037827
861,7.026656524648988
862,10.569571272728878
863,14.00661157255509
864,13.083507070838628
865,7.069883899912689
866,7.123271971429338
867,9.941207627566175
868,13.74776246071859
869,13.850062364633697
870,11.15714553347403
871,7.219577943255877
872,13.121075253105495
873,8.891143369584324
874,13.26110464858969
875,14.690664310388145
876,10.919821803048915
877,15.521402860216243
878,14.688068486561765
879,8.672022534746615
880,7.379981783923354
881,13.01815323411042
882,14.252270566675058
883,12.164858151330769
884,10.769639582772115
885,13.95959841169714
886,10.658243390991242
887,7.437065037201963
888,7.407473695577452
889,13.380971945272107
890,7.466893282881385
891,10.620223789718722
892,15.121510277078896
893,15.299657160024303
894,11.78496996237415
895,7.4958697693993
896,10.498010066286524
897,7.5132407792156775
898,7.51143087672223
899,13.861871482008477
900,9.283963819444132
901,7.5770963978495285
902,15.031344114585211
903,11.560089882162238
904,15.329267922672486
905,14.232447183049171
906,11.590892513510482
907,11.676074256461156
908,15.103053245792868
909,12.770445591100748
910,8.364891378333848
911,7.542853589676192
912,14.388077226969786
913,9.154432404127391
914,10.094702551049537
915,9.35320046993517
916,13.25355967010222
917,10.233653665212026
918,7.567192631129961
919,12.436066166398266
920,7.45246344639106
921,14.83250520256166
922,10.40603906828763
923,7.418993146964937
924,9.836920671934518
925,7.524740766773267
926,12.04839394914615
927,13.356589649211047
928,7.831628821605529
929,7.375107313340928
930,13.035450912282762
931,8.995225931363576
932,12.886812169331009
933,8.740264245944225
934,11.081349783797021
935,9.457810292609913
936,7.275614350858419
937,7.897952270091668
938,11.12868999640498
939,7.4329867706164094
940,7.134996378435472
941,14.057552215450105
942,10.623829584103941
943,7.68385393577849
944,7.013618415914671
945,7.1287751779658635
946,12.72925060509098
947,11.945720709309388
948,6.9269911729660105
949,6.926177834960922
950,6.90988105671313
951,8.63816906546509
952,6.824864522047687
953,6.840952202242769
954,6.815337749650395
955,12.383255428708717
956,15.214662751265848
957,15.560930352806196
958,8.060266504221117
959,6.629201660873431
960,10.631045993565076
961,12.52397124136742
962,6.837638402047768
963,9.824490798839369
964,7.889923705296178
965,13.117720548850638
966,8.8408489533543
967,12.644078908326257
968,10.014731257318726
969,6.282441707553678
970,12.72602280720013
971,6.117658782036768
972,6.0497042511479675
973,9.651009629401837
974,9.255942827201004
975,9.851406026475617
976,8.501946226805725
977,11.596332290243812
978,11.614264587800374
979,9.994054457918859
980,5.818695255832535
981,6.310402818753027
982,10.259569010072088
983,9.74323669929602
984,6.97949152384034
985,8.771061630846468
986,10.773331354220538
987,5.458966257757114
988,10.215447234681825
989,10.731697075690231
990,8.909985309014774
991,8.866351018097788
992,6.227001150325208
993,8.448364453036268
994,5.170868880965954
995,9.842321360289294
996,9.477589699939722
997,8.427898804665467
998,4.940686348236254
999,5.066879178537187
1000,4.879831825365445
1001,4.901028007363709
1002,7.6354736095203695
1003,8.907072016938935
1004,8.20840946989334
1005,7.542170441345163
1006,7.7065309529946955
1007,7.256030322536661
1008,7.783731089310998
1009,8.009208816286712
1010,4.313800565126421
1011,5.029136747140654
1012,7.162413747478039
1013,7.421507959514676
1014,6.465467849124815
1015,6.332399319979974
1016,6.217795455859679
1017,5.103334707489113
1018,6.418658271372381
1019,5.821075134743397
1020,4.859427516375747
1021,5.335626806949414
1022,5.126975126847069
1023,4.990111082409884
1024,5.298370658040297
1025,5.019956873969788
1026,4.91331874243035
1027,3.5826507568932575
1028,4.92038484178005
1029,5.152742437866788
1030,5.262604163789577
1031,4.130354835372116
1032,3.7450597583639214
1033,4.672682467307389
1034,3.418883396912917
1035,3.288393454754027
1036,3.2519283939344694
1037,3.973891621979659
1038,3.154901692556792
1039,3.9098828080760484
1040,3.706828074700174
1041,3.564746848881554
1042,3.0684680903724204
1043,3.0384156759752976
1044,2.9731216874131516
1045,2.873169022579569
1046,2.854300682836748
1047,2.8634495936831015
1048,3.2465090228406455
1049,2.674306541491478
1050,2.56239419738968
1051,2.310952966653776
1052,2.1036143452030416
1053,2.40718922201365
1054,2.405380102425206
1055,2.181273655380709
1056,2.0707210842591985
1057,2.3945592277751144
1058,2.5721904674108593
1059,2.493256547667673
1060,2.782393271480716
1061,2.4942175163995666
1062,2.4770151397214417
1063,2.4660410365604717
1064,2.4516506503879247
1065,2.084270301510988
1066,2.23848602774884
1067,2.3251761779273994
1068,1.8901056763142705
1069,1.9378642401048367
1070,1.1415129574080396
1071,1.3416027605347347
1072,2.1224908291679023
1073,2.275894624563273
1074,2.311928129703454
1075,2.3085496758677793
1076,2.218227599620909
1077,2.194645915367012
1078,1.2098876842251167
1079,1.3744309894420912
1080,1.2185772362226448
1081,1.2750701785203278
1082,1.4529008395763752
1083,1.497164351355285
1084,1.2898649749961395
1085,1.154064050045867
1086,1.6171739690384053
1087,2.1466588972300817
1088,2.158227479531684
1089,1.938411346019941
1090,1.1989958382065717
1091,2.079998060129813
1092,1.348129173475547
1093,1.6107160650888739
1094,1.7030385316568726
1095,1.5316798964058131
1096,1.5430296965847772
1097,2.2927332028179275
1098,1.7939496220348055
1099,2.3278171092622006
1100,2.0654324703313938
1101,2.0554520687624294
1102,2.294090135419773
1103,2.014545194407754
1104,2.35326127338132
1105,2.2384230417810755
1106,2.299970533208952
1107,2.1633669908484707
1108,2.378427915692926
1109,2.218088900051594
1110,2.395359165128985
1111,2.3999763769257125
1112,2.380964563711731
1113,2.469538556292802
1114,2.640931529847877
1115,2.6849846767902017
1116,2.7461936956492052
1117,2.649301578077579
1118,2.5516303372128126
1119,2.7971240644595685
1120,2.6048175771611106
1121,2.6640962709385683
1122,2.7313821881198015
1123,3.194446251429847
1124,3.130205351698841
1125,2.896153285684127
1126,3.30752202050619
1127,2.988347061946443
1128,3.4254250034957625
1129,3.60318530609758
1130,3.7005884531474464
1131,3.577540288656559
1132,3.900739008642633
1133,3.479991508650275
1134,3.202138251345361
1135,3.3012493904731497
1136,3.3609572290906127
1137,3.394366853066849
1138,3.43398232822262
1139,4.737484858556996
1140,3.4573022814771663
1141,4.132231215786376
1142,4.165065510593978
1143,4.338904602763489
1144,5.40747258215435
1145,5.265857302095827
1146,5.8777393929879675
1147,5.73867897402519
1148,5.252771750070255
1149,5.828225714872852
1150,5.376398892441329
1151,4.0278870205827415
1152,4.040606133826201
1153,4.070615363883734
1154,6.150454510867876
1155,4.17343434838382
1156,4.239384466340916
1157,5.417072807530813
1158,4.310775007819496
1159,4.358012529649299
1160,4.399548814993414
1161,4.45408171752677
1162,4.499531543357038
1163,4.5455240403475035
1164,5.3414315393125396
1165,8.161595693427806
1166,7.2446049666242125
1167,8.436127984397364
1168,5.482025242166142
1169,4.977789335196036
1170,8.179689947179016
1171,6.780024396307663
1172,8.210184780474162
1173,7.575900785904368
1174,6.010861420596106
1175,9.12528648981121
1176,5.059652466663002
1177,6.870827349631602
1178,7.2407833659996985
1179,5.282811800052258
1180,9.075953705024837
1181,5.372775223660187
1182,5.660523392025861
1183,6.927533129608793
1184,9.522583802024375
1185,5.5283025754634485
1186,5.552053236227179
1187,9.64387029472618
1188,10.343332575486151
1189,9.42197442487787
1190,9.933202460495167
1191,6.068117119448458
1192,7.44302461217511
1193,11.540740973224661
1194,10.349491413119818
1195,6.025635802416747
1196,9.546958861249866
1197,6.102543214650557
1198,10.983340945505777
1199,9.06788464693901
1200,11.899584428320697
1201,12.16618736280951
1202,10.237653731841338
1203,6.483736970784995
1204,6.895380011465734
1205,7.859860310951508
1206,6.383838003271461
1207,6.4237480679278605
1208,7.5065997696820945
1209,13.242010591106439
1210,12.084125597102748
1211,6.811185757593997
1212,12.116448540954451
1213,7.335383021393278
1214,10.143124194256075
1215,11.569611274461696
1216,12.582640043026622
1217,12.586717319998353
1218,7.514897169443521
1219,7.630271686063214
1220,9.41589792480848
1221,10.849735794428074
1222,13.645326315347347
1223,13.745195800403197
1224,10.581845984441982
1225,10.786066220750417
1226,6.973799126627128
1227,14.715923683169763
1228,9.430703490486332
1229,14.862651038665447
1230,9.318603160492863
1231,14.008091903891238
1232,13.746719697513326
1233,7.199351579345164
1234,10.805416955495307
1235,14.50986770405207
1236,13.72128173458713
1237,7.47390964921694
1238,7.275150866518558
1239,7.244906680843851
1240,7.25649444743358
1241,7.252380946771609
1242,14.542388078709557
1243,7.928621034291472
1244,7.463788896930341
1245,15.435310466055121
1246,13.012354704978836
1247,15.405650210910343
1248,15.492810823551704
1249,15.485848281044587
1250,15.917771416042736
1251,14.891503403992912
1252,13.528071574549962
1253,12.924111749629603
1254,16.07181798432676
1255,15.881156280099287
1256,13.842436053725212
1257,13.856687316242315
1258,7.489872573480833
1259,11.336512705753588
1260,10.42743856857589
1261,10.431746652361944
1262,13.003857042939057
1263,7.936856159099413
1264,12.601980400989763
1265,9.95275480410658
1266,12.535966740851396
1267,16.65539715669807
1268,12.003235905857894
1269,15.773720294047532
1270,15.66851083155969
1271,14.265543219654244
1272,7.554560354984205
1273,7.631676869064304
1274,13.576451732431975
1275,11.920390462183393
1276,7.559924500898406
1277,7.553636767024064
1278,7.563720791784876
1279,7.554220690392494
1280,7.536732840808693
1281,10.566947869428612
1282,13.851195481873605
1283,7.475779458210068
1284,7.451365062085355
1285,11.21631581554081
1286,9.625108348860984
1287,7.450442265286567
1288,11.572008826933049
1289,10.809177993632051
1290,10.937262230489441
1291,9.015263932313513
1292,7.8681686046577015
1293,7.579997725213376
1294,10.700546288335078
1295,10.829446713205929
1296,16.185603151249015
1297,15.150952859017142
1298,12.869654147607756
1299,7.214121898584076
1300,10.135137743908343
1301,12.858667124350468
1302,14.372008935722064
1303,15.3147002304077
1304,12.408773814717902
1305,12.381788709882542
1306,7.354805665348037
1307,12.692026598939423
1308,9.776823167554952
1309,7.0842737781403615
1310,7.047105339849928
1311,12.82779576091189
1312,15.06062707044218
1313,8.418440596062021
1314,6.973476916747983
1315,11.881248417714342
1316,16.268714302774498
1317,8.11193466068163
1318,6.882497401899025
1319,6.779452670541745
1320,6.79112193485816
1321,7.01761517850644
1322,6.681636219389479
1323,6.616912628020181
1324,13.349740187225795
1325,9.02846927124856
1326,8.948110415452382
1327,13.686380129812568
1328,14.91005530931007
1329,14.423457209548271
1330,7.654961251177202
1331,6.411825374939129
1332,6.339411080744756
1333,6.33181467739558
1334,10.35038150077275
1335,6.289776189336613
1336,9.36466463032954
1337,7.640226904634128
1338,6.151396720049303
1339,9.765860784678463
1340,7.064980960441465
1341,8.68413564602396
1342,12.770153124596913
1343,11.460605937932957
1344,5.895322491111656
1345,5.874040548372171
1346,6.895683309485763
1347,5.692435886659621
1348,5.6962502297671
1349,5.645165656990764
1350,5.5870256262545706
1351,5.965219051410411
1352,10.865453577100407
1353,11.315827091981856
1354,10.76446852407873
1355,9.246828929848116
1356,6.704695349178621
1357,5.251798641303475
1358,6.667830476431905
1359,5.652922496275613
1360,5.070393946056166
1361,6.332341880240689
1362,9.476102556291188
1363,7.400531767159203
1364,7.902871969881305
1365,8.78518275903314
1366,8.100372635268359
1367,4.959184472879066
1368,8.742819692520072
1369,7.672797513292735
1370,4.84934753037095
1371,5.654384796580269
1372,6.712225411585923
1373,6.719352940851148
1374,8.475107529044879
1375,8.02907283445298
1376,4.836384069138091
1377,4.785229857699852
1378,8.233588753764732
1379,4.817569879753334
1380,5.801041481567301
1381,4.101648847228662
1382,5.8533975738137425
1383,5.947920725360595
1384,5.931714386373609
1385,5.568550468541831
1386,6.312987631068416
1387,5.464486206916306
1388,5.13412143733991
1389,3.7513914347869717
1390,6.363944174297182
1391,5.509667898839611
1392,4.836242861700967
1393,3.5301877671370647
1394,4.772862762156044
1395,3.666155827386901
1396,4.744865771577171
1397,4.632757376954715
1398,3.9716981149894663
1399,3.3374421493950446
1400,4.65197238670627
1401,3.735497655099328
1402,3.264868134078397
1403,3.8559765700606166
1404,3.583303735701774
1405,3.522331024839686
1406,3.536871959262844
1407,3.254687826856872
1408,3.0517981951092645
1409,2.7267250277957586
1410,3.1799808294943093
1411,3.0427404158183142
1412,2.533565654291823
1413,2.8175288041297
1414,2.400867061102687
1415,2.4166124365588795
1416,2.872400531618517
1417,2.8191894474338515
1418,2.443896371341914
1419,2.4338295981004805
1420,2.363316299229071
1421,2.2756750209482215
1422,2.578094803863007
1423,2.4086257652517897
1424,1.9051496847174647
1425,1.5206335107274276
1426,1.970154159519696
1427,1.5215511527444843
1428,1.7566116119718034
1429,2.325988452659994
1430,1.7682521553184154
1431,2.3189586094884422
1432,1.3731241657332571
1433,1.4849759863428043
1434,1.852180676408742
1435,2.330727967890722
1436,2.246702205790052
1437,2.20145008353897
1438,1.4441848590442579
1439,1.7085874382736823
1440,0.9404576949637695
1441,1.3505742527954405
1442,2.2325096570190177
1443,1.5545555941630447
1444,1.432957898545995
1445,1.4057615875168183
1446,1.8904555229711764
1447,0.895419308954688
1448,1.846203394477297
1449,0.7847119293639961
1450,1.9465907541648901
1451,2.0233950108680276
1452,1.2717805497675183
1453,1.400868120225594
1454,1.431633017414888
1455,1.5467796429636165
1456,1.5290626280620065
1457,1.7331010129636883
1458,1.3961482361437607
1459,1.8762635571931785
1460,1.717300684082952
1461,2.282562706006524
1462,2.1694286176628994
1463,2.3252504641822638
1464,1.8051914484150853
1465,1.9126501109964185
1466,1.9685780677489184
1467,1.6882905435977484
1468,1.8980767293874408
1469,2.0659929704338182
1470,1.9012411278228099
1471,2.0745792022442835
1472,2.0146792856262596
1473,1.8903810701042332
1474,2.1919195716428472
1475,2.3528668902051724
1476,2.4581248080587663
1477,2.126597131419042
1478,2.260439757301903
1479,2.3301126671211927
1480,2.609710337247293
1481,2.534178021427575
1482,2.6043158643591573
1483,2.7173989267610743
1484,2.9748183949619165
1485,2.981762216116153
1486,2.960281795655339
1487,3.0381807140353008
1488,2.906812970485396
1489,3.2500000511686427
1490,3.4688809810099928
1491,3.292014007075954
1492,3.479712468675718
1493,3.059276129447154
1494,3.118926347323584
1495,3.1597171623311495
1496,3.87937046156065
1497,3.4774898153716203
1498,3.788659998850159
1499,3.496801458866332
1500,3.779542742764338
1501,3.314897851051846
1502,3.399019581191871
1503,3.4149178581078985
1504,3.9997539934417436
1505,3.5101156064263805
1506,5.259332387668983
1507,4.768766336861988
1508,3.60695559040739
1509,4.713207395716722
1510,4.909949284553897
1511,5.294558849688763
1512,6.31558742825692
1513,6.6014483650810885
1514,6.274501090402413
1515,5.533305328087586
1516,5.97778793717407
1517,6.235865640314153
1518,4.084136903658659
1519,4.124548256878744
1520,4.201010764703113
1521,6.984892711176625
1522,7.361091434204299
1523,7.2810637345897025
1524,5.559377099816825
1525,5.285611625733461
1526,7.4605528417421185
1527,7.0304458038512285
1528,7.317294469354941
1529,7.6898362601116625
1530,7.660244400240032
1531,5.581583055019614
1532,7.425178195808206
1533,4.713440045076864
1534,6.4950457929767555
1535,8.409673593642859
1536,9.021845104098329
1537,7.668593723331489
1538,7.638246645866826
1539,5.02019948078302
1540,5.997101026680224
1541,6.409222490847309
1542,9.453698740486
1543,8.759450185343876
1544,6.573869546162378
1545,9.994963677360555
1546,7.267223816879602
1547,6.399784121232409
1548,10.581396223618516
1549,9.699349746668926
1550,9.819569293321281
1551,8.930196931918879
1552,5.575573758007211
1553,9.050238752880146
1554,11.45835413541769
1555,10.765594511039968
1556,8.46768127554267
1557,6.010071497746441
1558,9.927814249142962
1559,9.412471940069853
1560,6.706371258469668
1561,11.580760948691236
1562,10.44042134837338
1563,10.275751449247304
1564,10.185080993717882
1565,11.036617393522079
1566,10.351449359309221
1567,12.669614632469496
1568,6.264529427701032
1569,6.787441915145903
1570,12.427881523014456
1571,9.93302077089013
1572,6.425131891852116
1573,12.08767277636477
1574,12.147601053182278
1575,11.221945819679906
1576,6.562346601342749
1577,6.6072944446167785
1578,7.990440329546194
1579,7.552599180390695
1580,6.78583220208055
1581,11.270231071606966
1582,11.82464618607884
1583,10.236057265375877
1584,8.303811640699303
1585,10.594273922321285
1586,7.337133757477562
1587,12.18373671153634
1588,14.030839286414826
1589,6.94064293846921
1590,7.017204912385683
1591,7.025423201366149
1592,7.00697306485003
1593,13.936308239301821
1594,13.20791065857911
1595,9.641441843168122
1596,11.95885574231395
1597,14.501693626234982
1598,11.385259213001552
1599,7.0138833269966625
1600,7.1618162375707355
1601,7.230211517055356
1602,13.418074713375026
1603,10.270889490780108
1604,14.665656361608937
1605,7.250669610089279
1606,7.986361910008783
1607,7.312030966775506
1608,9.896289887298689
1609,7.407074783900267
1610,7.332689367071486
1611,7.354721542417044
1612,7.365055169651601
1613,10.58870846875923
1614,13.718594621619147
1615,14.82877408083478
1616,15.339689890212126
1617,13.80996202745467
1618,12.324671370898638
1619,14.126416589815868
1620,14.8243161714922
1621,9.992540539787395
1622,14.331748296264882
1623,12.983220801040943
1624,9.59791217711653
1625,15.902181245037102
1626,11.042056880323646
1627,9.728002038024686
1628,13.002790507925052
1629,14.265408793031416
1630,15.756129036551147
1631,16.205483183650202
1632,15.327070869755055
1633,12.602693015715229
1634,7.564016607088156
1635,7.524196385691814
1636,7.515101116704766
1637,7.513046703433325
1638,7.479678127098161
1639,12.083591344299291
1640,7.705443792381658
1641,7.79157981245983
1642,14.887101295840928
1643,14.771855693490442
1644,7.5648122609893775
1645,13.007988799618207
1646,15.642815199005007
1647,11.034644981959735
1648,7.454315666059379
1649,7.4820411708840995
1650,7.50165298694289
1651,7.467423182822686
1652,7.420455804189673
1653,7.44482802299051
1654,7.453771139884605
1655,7.519382291030418
1656,7.823001674953122
1657,9.720695714539184
1658,7.805995880169605
1659,7.344933690485072
1660,7.343946912857224
1661,8.811796067596102
1662,8.98891499816683
1663,13.691182743696245
1664,7.221636378864582
1665,7.225476630773577
1666,7.210237409099783
1667,7.665361526523317
1668,7.215174263639721
1669,7.867779476188374
1670,10.931222866026486
1671,7.150813132084061
1672,7.118456611727552
1673,7.106341753960118
1674,7.081766991336588
1675,7.140269344459639
1676,10.060292236875467
1677,16.462851371331908
1678,7.830713962127142
1679,7.282108024943929
1680,9.846984382444344
1681,7.026826748104617
1682,14.246639708393673
1683,14.928879241242218
1684,7.008629587264745
1685,10.784105889983309
1686,10.820082166742754
1687,12.632548775784583
1688,9.975674785259592
1689,6.643220384186188
1690,6.5721623989976585
1691,8.933693220711179
